ICD_10_CD,disease_name,age_group,year,week,count
A02,Salmonellosis,35-54 years,2016,51,3
A02,Salmonellosis,55-64 years,2016,51,1
A02,Salmonellosis,5-9 years,2016,51,1
A02,Salmonellosis,65-79 years,2016,51,2
A02,Salmonellosis,<1 year,2016,52,1
A02,Salmonellosis,1-4 years,2016,52,1
A02,Salmonellosis,15-19 years,2016,52,1
A02,Salmonellosis,20-24 years,2016,52,1
A02,Salmonellosis,25-34 years,2016,52,3
A02,Salmonellosis,35-54 years,2016,52,1
A02,Salmonellosis,55-64 years,2016,52,1
A02,Salmonellosis,5-9 years,2016,52,1
A02,Salmonellosis,65-79 years,2016,52,2
A02,Salmonellosis,<1 year,2017,1,1
A02,Salmonellosis,10-14 years,2017,1,1
A02,Salmonellosis,1-4 years,2017,1,2
A02,Salmonellosis,15-19 years,2017,1,1
A02,Salmonellosis,20-24 years,2017,1,1
A02,Salmonellosis,25-34 years,2017,1,6
A02,Salmonellosis,35-54 years,2017,1,7
A02,Salmonellosis,55-64 years,2017,1,1
A02,Salmonellosis,5-9 years,2017,1,3
A02,Salmonellosis,65-79 years,2017,1,1
A02,Salmonellosis,10-14 years,2017,2,1
A02,Salmonellosis,1-4 years,2017,2,3
A02,Salmonellosis,20-24 years,2017,2,1
A02,Salmonellosis,25-34 years,2017,2,1
A02,Salmonellosis,35-54 years,2017,2,5
A02,Salmonellosis,55-64 years,2017,2,5
A02,Salmonellosis,5-9 years,2017,2,1
A02,Salmonellosis,65-79 years,2017,2,6
A02,Salmonellosis,80+ years,2017,2,1
A02,Salmonellosis,<1 year,2017,3,1
A02,Salmonellosis,1-4 years,2017,3,4
A02,Salmonellosis,15-19 years,2017,3,1
A02,Salmonellosis,20-24 years,2017,3,4
A02,Salmonellosis,25-34 years,2017,3,5
A02,Salmonellosis,35-54 years,2017,3,4
A02,Salmonellosis,55-64 years,2017,3,2
A02,Salmonellosis,65-79 years,2017,3,2
A02,Salmonellosis,80+ years,2017,3,2
A02,Salmonellosis,10-14 years,2017,4,1
A02,Salmonellosis,1-4 years,2017,4,1
A02,Salmonellosis,20-24 years,2017,4,1
A02,Salmonellosis,25-34 years,2017,4,9
A02,Salmonellosis,35-54 years,2017,4,3
A02,Salmonellosis,55-64 years,2017,4,1
A02,Salmonellosis,5-9 years,2017,4,3
A02,Salmonellosis,65-79 years,2017,4,3
A02,Salmonellosis,10-14 years,2017,5,1
A02,Salmonellosis,1-4 years,2017,5,1
A02,Salmonellosis,25-34 years,2017,5,3
A02,Salmonellosis,35-54 years,2017,5,11
A02,Salmonellosis,55-64 years,2017,5,3
A02,Salmonellosis,5-9 years,2017,5,3
A02,Salmonellosis,65-79 years,2017,5,1
A02,Salmonellosis,1-4 years,2017,6,4
A02,Salmonellosis,20-24 years,2017,6,2
A02,Salmonellosis,25-34 years,2017,6,3
A02,Salmonellosis,35-54 years,2017,6,4
A02,Salmonellosis,55-64 years,2017,6,1
A02,Salmonellosis,5-9 years,2017,6,3
A02,Salmonellosis,65-79 years,2017,6,1
A02,Salmonellosis,<1 year,2017,7,2
A02,Salmonellosis,10-14 years,2017,7,1
A02,Salmonellosis,1-4 years,2017,7,1
A02,Salmonellosis,25-34 years,2017,7,2
A02,Salmonellosis,35-54 years,2017,7,5
A02,Salmonellosis,55-64 years,2017,7,4
A02,Salmonellosis,5-9 years,2017,7,1
A02,Salmonellosis,<1 year,2017,8,2
A02,Salmonellosis,15-19 years,2017,8,3
A02,Salmonellosis,20-24 years,2017,8,1
A02,Salmonellosis,35-54 years,2017,8,1
A02,Salmonellosis,55-64 years,2017,8,3
A02,Salmonellosis,5-9 years,2017,8,2
A02,Salmonellosis,65-79 years,2017,8,5
A02,Salmonellosis,<1 year,2017,9,1
A02,Salmonellosis,10-14 years,2017,9,1
A02,Salmonellosis,20-24 years,2017,9,1
A02,Salmonellosis,25-34 years,2017,9,1
A02,Salmonellosis,35-54 years,2017,9,6
A02,Salmonellosis,55-64 years,2017,9,2
A02,Salmonellosis,5-9 years,2017,9,3
A02,Salmonellosis,65-79 years,2017,9,2
A02,Salmonellosis,80+ years,2017,9,3
A02,Salmonellosis,<1 year,2017,10,2
A02,Salmonellosis,1-4 years,2017,10,1
A02,Salmonellosis,15-19 years,2017,10,5
A02,Salmonellosis,20-24 years,2017,10,1
A02,Salmonellosis,25-34 years,2017,10,4
A02,Salmonellosis,35-54 years,2017,10,6
A02,Salmonellosis,55-64 years,2017,10,5
A02,Salmonellosis,5-9 years,2017,10,1
A02,Salmonellosis,65-79 years,2017,10,2
A02,Salmonellosis,80+ years,2017,10,1
A02,Salmonellosis,<1 year,2017,11,1
A02,Salmonellosis,10-14 years,2017,11,1
A02,Salmonellosis,1-4 years,2017,11,1
A02,Salmonellosis,15-19 years,2017,11,2
A02,Salmonellosis,20-24 years,2017,11,3
A02,Salmonellosis,25-34 years,2017,11,2
A02,Salmonellosis,35-54 years,2017,11,4
A02,Salmonellosis,55-64 years,2017,11,4
A02,Salmonellosis,5-9 years,2017,11,1
A02,Salmonellosis,10-14 years,2017,12,1
A02,Salmonellosis,1-4 years,2017,12,4
A02,Salmonellosis,15-19 years,2017,12,1
A02,Salmonellosis,20-24 years,2017,12,1
A02,Salmonellosis,25-34 years,2017,12,1
A02,Salmonellosis,35-54 years,2017,12,5
A02,Salmonellosis,5-9 years,2017,12,7
A02,Salmonellosis,65-79 years,2017,12,1
A02,Salmonellosis,<1 year,2017,13,2
A02,Salmonellosis,1-4 years,2017,13,4
A02,Salmonellosis,15-19 years,2017,13,1
A02,Salmonellosis,25-34 years,2017,13,1
A02,Salmonellosis,35-54 years,2017,13,4
A02,Salmonellosis,55-64 years,2017,13,3
A02,Salmonellosis,65-79 years,2017,13,1
A02,Salmonellosis,<1 year,2017,14,1
A02,Salmonellosis,10-14 years,2017,14,1
A02,Salmonellosis,1-4 years,2017,14,3
A02,Salmonellosis,15-19 years,2017,14,4
A02,Salmonellosis,20-24 years,2017,14,1
A02,Salmonellosis,25-34 years,2017,14,3
A02,Salmonellosis,35-54 years,2017,14,7
A02,Salmonellosis,55-64 years,2017,14,1
A02,Salmonellosis,5-9 years,2017,14,1
A02,Salmonellosis,65-79 years,2017,14,2
A02,Salmonellosis,80+ years,2017,14,2
A02,Salmonellosis,10-14 years,2017,15,1
A02,Salmonellosis,1-4 years,2017,15,2
A02,Salmonellosis,15-19 years,2017,15,3
A02,Salmonellosis,35-54 years,2017,15,4
A02,Salmonellosis,55-64 years,2017,15,2
A02,Salmonellosis,5-9 years,2017,15,5
A02,Salmonellosis,65-79 years,2017,15,3
A02,Salmonellosis,80+ years,2017,15,1
A02,Salmonellosis,10-14 years,2017,16,3
A02,Salmonellosis,15-19 years,2017,16,1
A02,Salmonellosis,20-24 years,2017,16,1
A02,Salmonellosis,25-34 years,2017,16,5
A02,Salmonellosis,35-54 years,2017,16,5
A02,Salmonellosis,55-64 years,2017,16,1
A02,Salmonellosis,5-9 years,2017,16,4
A02,Salmonellosis,65-79 years,2017,16,1
A02,Salmonellosis,80+ years,2017,16,1
A02,Salmonellosis,15-19 years,2017,17,1
A02,Salmonellosis,20-24 years,2017,17,3
A02,Salmonellosis,25-34 years,2017,17,4
A02,Salmonellosis,35-54 years,2017,17,7
A02,Salmonellosis,55-64 years,2017,17,4
A02,Salmonellosis,65-79 years,2017,17,3
A02,Salmonellosis,80+ years,2017,17,1
A02,Salmonellosis,<1 year,2017,18,1
A02,Salmonellosis,1-4 years,2017,18,5
A02,Salmonellosis,15-19 years,2017,18,1
A02,Salmonellosis,20-24 years,2017,18,3
A02,Salmonellosis,25-34 years,2017,18,5
A02,Salmonellosis,35-54 years,2017,18,7
A02,Salmonellosis,55-64 years,2017,18,1
A02,Salmonellosis,65-79 years,2017,18,3
A02,Salmonellosis,1-4 years,2017,19,3
A02,Salmonellosis,15-19 years,2017,19,2
A02,Salmonellosis,20-24 years,2017,19,4
A02,Salmonellosis,25-34 years,2017,19,4
A02,Salmonellosis,35-54 years,2017,19,5
A02,Salmonellosis,55-64 years,2017,19,3
A02,Salmonellosis,5-9 years,2017,19,1
A02,Salmonellosis,65-79 years,2017,19,2
A02,Salmonellosis,80+ years,2017,19,2
A02,Salmonellosis,1-4 years,2017,20,2
A02,Salmonellosis,15-19 years,2017,20,1
A02,Salmonellosis,20-24 years,2017,20,4
A02,Salmonellosis,25-34 years,2017,20,2
A02,Salmonellosis,35-54 years,2017,20,2
A02,Salmonellosis,55-64 years,2017,20,5
A02,Salmonellosis,5-9 years,2017,20,3
A02,Salmonellosis,65-79 years,2017,20,2
A02,Salmonellosis,<1 year,2017,21,1
A02,Salmonellosis,15-19 years,2017,21,1
A02,Salmonellosis,20-24 years,2017,21,2
A02,Salmonellosis,25-34 years,2017,21,2
A02,Salmonellosis,35-54 years,2017,21,3
A02,Salmonellosis,55-64 years,2017,21,4
A02,Salmonellosis,5-9 years,2017,21,2
A02,Salmonellosis,65-79 years,2017,21,1
A02,Salmonellosis,80+ years,2017,21,1
A02,Salmonellosis,10-14 years,2017,22,2
A02,Salmonellosis,1-4 years,2017,22,5
A02,Salmonellosis,15-19 years,2017,22,1
A02,Salmonellosis,20-24 years,2017,22,3
A02,Salmonellosis,25-34 years,2017,22,4
A02,Salmonellosis,35-54 years,2017,22,3
A02,Salmonellosis,55-64 years,2017,22,2
A02,Salmonellosis,5-9 years,2017,22,4
A02,Salmonellosis,65-79 years,2017,22,1
A02,Salmonellosis,<1 year,2017,23,2
A02,Salmonellosis,10-14 years,2017,23,3
A02,Salmonellosis,1-4 years,2017,23,2
A02,Salmonellosis,15-19 years,2017,23,1
A02,Salmonellosis,20-24 years,2017,23,2
A02,Salmonellosis,25-34 years,2017,23,1
A02,Salmonellosis,35-54 years,2017,23,4
A02,Salmonellosis,55-64 years,2017,23,5
A02,Salmonellosis,5-9 years,2017,23,1
A02,Salmonellosis,65-79 years,2017,23,5
A02,Salmonellosis,<1 year,2017,24,1
A02,Salmonellosis,10-14 years,2017,24,3
A02,Salmonellosis,1-4 years,2017,24,1
A02,Salmonellosis,15-19 years,2017,24,3
A02,Salmonellosis,20-24 years,2017,24,3
A02,Salmonellosis,25-34 years,2017,24,3
A02,Salmonellosis,35-54 years,2017,24,5
A02,Salmonellosis,55-64 years,2017,24,3
A02,Salmonellosis,5-9 years,2017,24,3
A02,Salmonellosis,65-79 years,2017,24,1
A02,Salmonellosis,10-14 years,2017,25,1
A02,Salmonellosis,1-4 years,2017,25,2
A02,Salmonellosis,15-19 years,2017,25,2
A02,Salmonellosis,25-34 years,2017,25,3
A02,Salmonellosis,35-54 years,2017,25,6
A02,Salmonellosis,55-64 years,2017,25,4
A02,Salmonellosis,5-9 years,2017,25,1
A02,Salmonellosis,65-79 years,2017,25,4
A02,Salmonellosis,<1 year,2017,26,1
A02,Salmonellosis,10-14 years,2017,26,1
A02,Salmonellosis,1-4 years,2017,26,4
A02,Salmonellosis,15-19 years,2017,26,2
A02,Salmonellosis,20-24 years,2017,26,1
A02,Salmonellosis,25-34 years,2017,26,2
A02,Salmonellosis,35-54 years,2017,26,2
A02,Salmonellosis,55-64 years,2017,26,2
A02,Salmonellosis,65-79 years,2017,26,7
A02,Salmonellosis,<1 year,2017,27,1
A02,Salmonellosis,1-4 years,2017,27,3
A02,Salmonellosis,20-24 years,2017,27,2
A02,Salmonellosis,25-34 years,2017,27,6
A02,Salmonellosis,35-54 years,2017,27,4
A02,Salmonellosis,55-64 years,2017,27,2
A02,Salmonellosis,5-9 years,2017,27,1
A02,Salmonellosis,65-79 years,2017,27,2
A02,Salmonellosis,80+ years,2017,27,2
A02,Salmonellosis,<1 year,2017,28,1
A02,Salmonellosis,1-4 years,2017,28,7
A02,Salmonellosis,15-19 years,2017,28,2
A02,Salmonellosis,20-24 years,2017,28,3
A02,Salmonellosis,25-34 years,2017,28,3
A02,Salmonellosis,35-54 years,2017,28,5
A02,Salmonellosis,55-64 years,2017,28,5
A02,Salmonellosis,5-9 years,2017,28,1
A02,Salmonellosis,65-79 years,2017,28,1
A02,Salmonellosis,80+ years,2017,28,1
A02,Salmonellosis,10-14 years,2017,29,1
A02,Salmonellosis,1-4 years,2017,29,3
A02,Salmonellosis,15-19 years,2017,29,1
A02,Salmonellosis,20-24 years,2017,29,1
A02,Salmonellosis,25-34 years,2017,29,5
A02,Salmonellosis,35-54 years,2017,29,3
A02,Salmonellosis,55-64 years,2017,29,2
A02,Salmonellosis,5-9 years,2017,29,1
A02,Salmonellosis,65-79 years,2017,29,3
A02,Salmonellosis,80+ years,2017,29,1
A02,Salmonellosis,1-4 years,2017,30,1
A02,Salmonellosis,15-19 years,2017,30,3
A02,Salmonellosis,20-24 years,2017,30,1
A02,Salmonellosis,35-54 years,2017,30,2
A02,Salmonellosis,55-64 years,2017,30,3
A02,Salmonellosis,5-9 years,2017,30,4
A02,Salmonellosis,65-79 years,2017,30,2
A02,Salmonellosis,80+ years,2017,30,1
A02,Salmonellosis,1-4 years,2017,31,4
A02,Salmonellosis,15-19 years,2017,31,1
A02,Salmonellosis,25-34 years,2017,31,3
A02,Salmonellosis,35-54 years,2017,31,7
A02,Salmonellosis,55-64 years,2017,31,3
A02,Salmonellosis,65-79 years,2017,31,3
A02,Salmonellosis,<1 year,2017,32,1
A02,Salmonellosis,1-4 years,2017,32,1
A02,Salmonellosis,35-54 years,2017,32,5
A02,Salmonellosis,55-64 years,2017,32,3
A02,Salmonellosis,65-79 years,2017,32,2
A02,Salmonellosis,80+ years,2017,32,2
A02,Salmonellosis,<1 year,2017,33,1
A02,Salmonellosis,1-4 years,2017,33,2
A02,Salmonellosis,15-19 years,2017,33,3
A02,Salmonellosis,20-24 years,2017,33,3
A02,Salmonellosis,25-34 years,2017,33,7
A02,Salmonellosis,35-54 years,2017,33,9
A02,Salmonellosis,55-64 years,2017,33,1
A02,Salmonellosis,65-79 years,2017,33,1
A02,Salmonellosis,80+ years,2017,33,3
A02,Salmonellosis,1-4 years,2017,34,3
A02,Salmonellosis,15-19 years,2017,34,3
A02,Salmonellosis,20-24 years,2017,34,6
A02,Salmonellosis,25-34 years,2017,34,10
A02,Salmonellosis,35-54 years,2017,34,4
A02,Salmonellosis,55-64 years,2017,34,5
A02,Salmonellosis,5-9 years,2017,34,3
A02,Salmonellosis,65-79 years,2017,34,1
A02,Salmonellosis,80+ years,2017,34,1
A02,Salmonellosis,<1 year,2017,35,1
A02,Salmonellosis,10-14 years,2017,35,1
A02,Salmonellosis,1-4 years,2017,35,5
A02,Salmonellosis,15-19 years,2017,35,2
A02,Salmonellosis,20-24 years,2017,35,3
A02,Salmonellosis,25-34 years,2017,35,4
A02,Salmonellosis,35-54 years,2017,35,9
A02,Salmonellosis,55-64 years,2017,35,4
A02,Salmonellosis,1-4 years,2017,36,2
A02,Salmonellosis,15-19 years,2017,36,2
A02,Salmonellosis,25-34 years,2017,36,4
A02,Salmonellosis,35-54 years,2017,36,5
A02,Salmonellosis,55-64 years,2017,36,1
A02,Salmonellosis,5-9 years,2017,36,2
A02,Salmonellosis,65-79 years,2017,36,2
A02,Salmonellosis,<1 year,2017,37,2
A02,Salmonellosis,10-14 years,2017,37,1
A02,Salmonellosis,1-4 years,2017,37,2
A02,Salmonellosis,15-19 years,2017,37,1
A02,Salmonellosis,20-24 years,2017,37,1
A02,Salmonellosis,25-34 years,2017,37,7
A02,Salmonellosis,35-54 years,2017,37,4
A02,Salmonellosis,55-64 years,2017,37,1
A02,Salmonellosis,5-9 years,2017,37,2
A02,Salmonellosis,65-79 years,2017,37,2
A02,Salmonellosis,10-14 years,2017,38,1
A02,Salmonellosis,1-4 years,2017,38,1
A02,Salmonellosis,15-19 years,2017,38,1
A02,Salmonellosis,25-34 years,2017,38,2
A02,Salmonellosis,55-64 years,2017,38,3
A02,Salmonellosis,5-9 years,2017,38,2
A02,Salmonellosis,65-79 years,2017,38,1
A02,Salmonellosis,<1 year,2017,39,1
A02,Salmonellosis,1-4 years,2017,39,3
A02,Salmonellosis,20-24 years,2017,39,4
A02,Salmonellosis,25-34 years,2017,39,6
A02,Salmonellosis,35-54 years,2017,39,4
A02,Salmonellosis,55-64 years,2017,39,3
A02,Salmonellosis,5-9 years,2017,39,2
A02,Salmonellosis,80+ years,2017,39,1
A02,Salmonellosis,<1 year,2017,40,1
A02,Salmonellosis,20-24 years,2017,40,2
A02,Salmonellosis,25-34 years,2017,40,2
A02,Salmonellosis,35-54 years,2017,40,3
A02,Salmonellosis,55-64 years,2017,40,1
A02,Salmonellosis,65-79 years,2017,40,5
A02,Salmonellosis,10-14 years,2017,41,2
A02,Salmonellosis,1-4 years,2017,41,1
A02,Salmonellosis,15-19 years,2017,41,1
A02,Salmonellosis,20-24 years,2017,41,2
A02,Salmonellosis,25-34 years,2017,41,2
A02,Salmonellosis,35-54 years,2017,41,6
A02,Salmonellosis,55-64 years,2017,41,2
A02,Salmonellosis,<1 year,2017,42,1
A02,Salmonellosis,1-4 years,2017,42,1
A02,Salmonellosis,15-19 years,2017,42,1
A02,Salmonellosis,20-24 years,2017,42,1
A02,Salmonellosis,25-34 years,2017,42,5
A02,Salmonellosis,35-54 years,2017,42,5
A02,Salmonellosis,55-64 years,2017,42,1
A02,Salmonellosis,5-9 years,2017,42,1
A02,Salmonellosis,65-79 years,2017,42,3
A02,Salmonellosis,1-4 years,2017,43,2
A02,Salmonellosis,15-19 years,2017,43,2
A02,Salmonellosis,25-34 years,2017,43,6
A02,Salmonellosis,35-54 years,2017,43,3
A02,Salmonellosis,55-64 years,2017,43,2
A02,Salmonellosis,5-9 years,2017,43,2
A02,Salmonellosis,10-14 years,2017,44,1
A02,Salmonellosis,1-4 years,2017,44,2
A02,Salmonellosis,25-34 years,2017,44,1
A02,Salmonellosis,35-54 years,2017,44,2
A02,Salmonellosis,55-64 years,2017,44,3
A02,Salmonellosis,5-9 years,2017,44,3
A02,Salmonellosis,15-19 years,2017,45,1
A02,Salmonellosis,35-54 years,2017,45,4
A02,Salmonellosis,55-64 years,2017,45,1
A02,Salmonellosis,65-79 years,2017,45,2
A02,Salmonellosis,<1 year,2017,46,1
A02,Salmonellosis,1-4 years,2017,46,2
A02,Salmonellosis,15-19 years,2017,46,2
A02,Salmonellosis,25-34 years,2017,46,4
A02,Salmonellosis,35-54 years,2017,46,5
A02,Salmonellosis,55-64 years,2017,46,1
A02,Salmonellosis,65-79 years,2017,46,1
A02,Salmonellosis,<1 year,2017,47,2
A02,Salmonellosis,10-14 years,2017,47,1
A02,Salmonellosis,1-4 years,2017,47,3
A02,Salmonellosis,15-19 years,2017,47,1
A02,Salmonellosis,20-24 years,2017,47,3
A02,Salmonellosis,25-34 years,2017,47,4
A02,Salmonellosis,35-54 years,2017,47,4
A02,Salmonellosis,55-64 years,2017,47,1
A02,Salmonellosis,5-9 years,2017,47,1
A02,Salmonellosis,1-4 years,2017,48,1
A02,Salmonellosis,20-24 years,2017,48,1
A02,Salmonellosis,25-34 years,2017,48,3
A02,Salmonellosis,35-54 years,2017,48,3
A02,Salmonellosis,55-64 years,2017,48,2
A02,Salmonellosis,5-9 years,2017,48,1
A02,Salmonellosis,80+ years,2017,48,1
A02,Salmonellosis,<1 year,2017,49,1
A02,Salmonellosis,1-4 years,2017,49,3
A02,Salmonellosis,15-19 years,2017,49,3
A02,Salmonellosis,25-34 years,2017,49,4
A02,Salmonellosis,35-54 years,2017,49,5
A02,Salmonellosis,55-64 years,2017,49,4
A02,Salmonellosis,5-9 years,2017,49,1
A02,Salmonellosis,65-79 years,2017,49,2
A02,Salmonellosis,1-4 years,2017,50,3
A02,Salmonellosis,20-24 years,2017,50,1
A02,Salmonellosis,25-34 years,2017,50,3
A02,Salmonellosis,35-54 years,2017,50,4
A02,Salmonellosis,55-64 years,2017,50,3
A02,Salmonellosis,5-9 years,2017,50,1
A02,Salmonellosis,65-79 years,2017,50,2
A02,Salmonellosis,80+ years,2017,50,1
A02,Salmonellosis,1-4 years,2017,51,1
A02,Salmonellosis,15-19 years,2017,51,1
A02,Salmonellosis,20-24 years,2017,51,2
A02,Salmonellosis,25-34 years,2017,51,1
A02,Salmonellosis,35-54 years,2017,51,3
A02,Salmonellosis,55-64 years,2017,51,1
A02,Salmonellosis,5-9 years,2017,51,2
A02,Salmonellosis,65-79 years,2017,51,1
A02,Salmonellosis,10-14 years,2017,52,1
A02,Salmonellosis,1-4 years,2017,52,1
A02,Salmonellosis,15-19 years,2017,52,2
A02,Salmonellosis,25-34 years,2017,52,1
A02,Salmonellosis,35-54 years,2017,52,2
A02,Salmonellosis,65-79 years,2017,52,1
A02,Salmonellosis,<1 year,2018,0,1
A02,Salmonellosis,10-14 years,2018,0,1
A02,Salmonellosis,1-4 years,2018,0,2
A02,Salmonellosis,15-19 years,2018,0,4
A02,Salmonellosis,20-24 years,2018,0,1
A02,Salmonellosis,25-34 years,2018,0,2
A02,Salmonellosis,35-54 years,2018,0,8
A02,Salmonellosis,55-64 years,2018,0,2
A02,Salmonellosis,5-9 years,2018,0,1
A02,Salmonellosis,65-79 years,2018,0,1
A02,Salmonellosis,1-4 years,2018,1,4
A02,Salmonellosis,25-34 years,2018,1,5
A02,Salmonellosis,35-54 years,2018,1,6
A02,Salmonellosis,55-64 years,2018,1,5
A02,Salmonellosis,5-9 years,2018,1,3
A02,Salmonellosis,65-79 years,2018,1,1
A02,Salmonellosis,<1 year,2018,2,1
A02,Salmonellosis,10-14 years,2018,2,2
A02,Salmonellosis,1-4 years,2018,2,2
A02,Salmonellosis,15-19 years,2018,2,1
A02,Salmonellosis,20-24 years,2018,2,1
A02,Salmonellosis,25-34 years,2018,2,2
A02,Salmonellosis,35-54 years,2018,2,6
A02,Salmonellosis,55-64 years,2018,2,2
A02,Salmonellosis,5-9 years,2018,2,1
A02,Salmonellosis,80+ years,2018,2,1
A02,Salmonellosis,1-4 years,2018,3,1
A02,Salmonellosis,15-19 years,2018,3,1
A02,Salmonellosis,20-24 years,2018,3,3
A02,Salmonellosis,25-34 years,2018,3,3
A02,Salmonellosis,35-54 years,2018,3,8
A02,Salmonellosis,55-64 years,2018,3,3
A02,Salmonellosis,5-9 years,2018,3,3
A02,Salmonellosis,65-79 years,2018,3,7
A02,Salmonellosis,80+ years,2018,3,1
A02,Salmonellosis,1-4 years,2018,4,6
A02,Salmonellosis,15-19 years,2018,4,1
A02,Salmonellosis,20-24 years,2018,4,1
A02,Salmonellosis,25-34 years,2018,4,2
A02,Salmonellosis,35-54 years,2018,4,8
A02,Salmonellosis,55-64 years,2018,4,3
A02,Salmonellosis,65-79 years,2018,4,3
A02,Salmonellosis,80+ years,2018,4,1
A02,Salmonellosis,<1 year,2018,5,1
A02,Salmonellosis,1-4 years,2018,5,2
A02,Salmonellosis,15-19 years,2018,5,1
A02,Salmonellosis,20-24 years,2018,5,1
A02,Salmonellosis,25-34 years,2018,5,5
A02,Salmonellosis,35-54 years,2018,5,7
A02,Salmonellosis,55-64 years,2018,5,2
A02,Salmonellosis,5-9 years,2018,5,1
A02,Salmonellosis,65-79 years,2018,5,3
A02,Salmonellosis,<1 year,2018,6,1
A02,Salmonellosis,10-14 years,2018,6,2
A02,Salmonellosis,1-4 years,2018,6,1
A02,Salmonellosis,20-24 years,2018,6,1
A02,Salmonellosis,25-34 years,2018,6,2
A02,Salmonellosis,35-54 years,2018,6,5
A02,Salmonellosis,55-64 years,2018,6,2
A02,Salmonellosis,5-9 years,2018,6,3
A02,Salmonellosis,65-79 years,2018,6,1
A02,Salmonellosis,<1 year,2018,7,1
A02,Salmonellosis,10-14 years,2018,7,1
A02,Salmonellosis,1-4 years,2018,7,1
A02,Salmonellosis,15-19 years,2018,7,1
A02,Salmonellosis,25-34 years,2018,7,1
A02,Salmonellosis,35-54 years,2018,7,8
A02,Salmonellosis,55-64 years,2018,7,3
A02,Salmonellosis,5-9 years,2018,7,2
A02,Salmonellosis,65-79 years,2018,7,2
A02,Salmonellosis,80+ years,2018,7,1
A02,Salmonellosis,1-4 years,2018,8,3
A02,Salmonellosis,15-19 years,2018,8,1
A02,Salmonellosis,20-24 years,2018,8,2
A02,Salmonellosis,25-34 years,2018,8,1
A02,Salmonellosis,35-54 years,2018,8,2
A02,Salmonellosis,55-64 years,2018,8,1
A02,Salmonellosis,5-9 years,2018,8,1
A02,Salmonellosis,65-79 years,2018,8,2
A02,Salmonellosis,10-14 years,2018,9,2
A02,Salmonellosis,1-4 years,2018,9,2
A02,Salmonellosis,20-24 years,2018,9,2
A02,Salmonellosis,25-34 years,2018,9,4
A02,Salmonellosis,35-54 years,2018,9,4
A02,Salmonellosis,55-64 years,2018,9,2
A02,Salmonellosis,65-79 years,2018,9,1
A02,Salmonellosis,80+ years,2018,9,1
A02,Salmonellosis,10-14 years,2018,10,1
A02,Salmonellosis,1-4 years,2018,10,3
A02,Salmonellosis,15-19 years,2018,10,1
A02,Salmonellosis,20-24 years,2018,10,4
A02,Salmonellosis,25-34 years,2018,10,2
A02,Salmonellosis,35-54 years,2018,10,2
A02,Salmonellosis,55-64 years,2018,10,3
A02,Salmonellosis,5-9 years,2018,10,2
A02,Salmonellosis,65-79 years,2018,10,1
A02,Salmonellosis,1-4 years,2018,11,2
A02,Salmonellosis,15-19 years,2018,11,1
A02,Salmonellosis,20-24 years,2018,11,1
A02,Salmonellosis,25-34 years,2018,11,4
A02,Salmonellosis,35-54 years,2018,11,4
A02,Salmonellosis,55-64 years,2018,11,2
A02,Salmonellosis,5-9 years,2018,11,1
A02,Salmonellosis,65-79 years,2018,11,2
A02,Salmonellosis,1-4 years,2018,12,3
A02,Salmonellosis,15-19 years,2018,12,1
A02,Salmonellosis,25-34 years,2018,12,8
