# Daily mortality in Canada, 1951-1999
# These data were extracted by Junling Ma from the Canadian Mortality Database (CMD) at Statistics Canada in Ottawa in January 2005.  They were released from StatCan premises with the permission of Jean-Marie Berthelot.
# The data are aggregated across the entire country for each day
# Censored data (<3) are replaced by 1
# The data columns are: pop = population of Canada as a whole, acm = all-cause mortality, rcm = mortality from respiratory and circulatory causes and pim = mortality from pneumonia and influenza
# Junling Ma's original file Canada_daily is a space-delimited plain text file.  This spreadsheet was created by Laxmi Pandit in Nov 2007
year,month,day,numdate,pop,acm,rcm,pim
1992,12,26,1992.98904,28697788,584,314,22
1992,12,27,1992.99178,28698680,565,289,34
1992,12,28,1992.99452,28699572,581,327,23
1992,12,29,1992.99726,28700465,571,282,19
1992,12,30,1993,28701357,583,277,30
1992,12,31,1993.00274,28702249,622,315,25
1993,1,1,1993.00274,28703142,589,308,28
1993,1,2,1993.00548,28704053,609,292,28
1993,1,3,1993.00822,28704965,594,296,29
1993,1,4,1993.01096,28705877,632,315,27
1993,1,5,1993.0137,28706789,636,310,27
1993,1,6,1993.01644,28707701,623,335,29
1993,1,7,1993.01918,28708613,636,323,26
1993,1,8,1993.02192,28709525,647,349,31
1993,1,9,1993.02466,28710437,590,310,18
1993,1,10,1993.0274,28711348,585,298,17
1993,1,11,1993.03014,28712260,586,294,26
1993,1,12,1993.03288,28713172,622,308,24
1993,1,13,1993.03562,28714084,616,327,25
1993,1,14,1993.03836,28714996,645,344,34
1993,1,15,1993.0411,28715908,549,269,20
1993,1,16,1993.04384,28716820,660,353,31
1993,1,17,1993.04658,28717732,579,294,30
1993,1,18,1993.04932,28718644,593,300,25
1993,1,19,1993.05205,28719555,611,297,26
1993,1,20,1993.05479,28720467,557,282,27
1993,1,21,1993.05753,28721379,590,283,23
1993,1,22,1993.06027,28722291,569,264,25
1993,1,23,1993.06301,28723203,572,285,16
1993,1,24,1993.06575,28724115,622,293,28
1993,1,25,1993.06849,28725027,569,274,28
1993,1,26,1993.07123,28725939,533,256,28
1993,1,27,1993.07397,28726851,557,273,14
1993,1,28,1993.07671,28727762,517,271,24
1993,1,29,1993.07945,28728674,596,300,22
1993,1,30,1993.08219,28729586,588,284,20
1993,1,31,1993.08493,28730498,569,266,11
1993,2,1,1993.08767,28731410,584,273,17
1993,2,2,1993.09041,28732322,565,235,18
1993,2,3,1993.09315,28733234,570,288,15
1993,2,4,1993.09589,28734146,569,281,18
1993,2,5,1993.09863,28735058,593,298,24
1993,2,6,1993.10137,28735969,563,272,17
1993,2,7,1993.10411,28736881,580,268,23
1993,2,8,1993.10685,28737793,611,294,15
1993,2,9,1993.10959,28738705,563,257,17
1993,2,10,1993.11233,28739617,573,272,32
1993,2,11,1993.11507,28740529,578,273,19
1993,2,12,1993.11781,28741441,576,275,22
1993,2,13,1993.12055,28742353,582,304,26
1993,2,14,1993.12329,28743265,602,291,18
1993,2,15,1993.12603,28744176,577,292,29
1993,2,16,1993.12877,28745088,557,289,19
1993,2,17,1993.13151,28746000,534,266,18
1993,2,18,1993.13425,28746912,538,270,31
1993,2,19,1993.13699,28747824,558,293,20
1993,2,20,1993.13973,28748736,639,313,22
1993,2,21,1993.14247,28749648,576,301,20
1993,2,22,1993.14521,28750560,656,329,33
1993,2,23,1993.14795,28751472,625,294,25
1993,2,24,1993.15068,28752383,553,277,28
1993,2,25,1993.15342,28753295,613,307,26
1993,2,26,1993.15616,28754207,598,273,19
1993,2,27,1993.1589,28755119,593,309,31
1993,2,28,1993.16164,28756031,607,299,13
1993,3,1,1993.16438,28756943,686,334,31
1993,3,2,1993.16712,28757855,633,330,39
1993,3,3,1993.16986,28758767,607,316,35
1993,3,4,1993.1726,28759679,601,314,31
1993,3,5,1993.17534,28760590,612,311,20
1993,3,6,1993.17808,28761502,625,332,18
1993,3,7,1993.18082,28762414,628,305,26
1993,3,8,1993.18356,28763326,600,313,30
1993,3,9,1993.1863,28764238,658,321,27
1993,3,10,1993.18904,28765150,556,292,25
1993,3,11,1993.19178,28766062,623,320,39
1993,3,12,1993.19452,28766974,643,314,28
1993,3,13,1993.19726,28767886,654,317,29
1993,3,14,1993.2,28768797,652,343,39
1993,3,15,1993.20274,28769709,647,334,30
1993,3,16,1993.20548,28770621,602,293,21
1993,3,17,1993.20822,28771533,635,317,37
1993,3,18,1993.21096,28772445,600,299,29
1993,3,19,1993.2137,28773357,656,313,33
1993,3,20,1993.21644,28774269,598,301,35
1993,3,21,1993.21918,28775181,629,304,33
1993,3,22,1993.22192,28776093,650,334,40
1993,3,23,1993.22466,28777004,630,319,36
1993,3,24,1993.2274,28777916,628,319,22
1993,3,25,1993.23014,28778828,671,303,36
1993,3,26,1993.23288,28779740,632,326,32
1993,3,27,1993.23562,28780652,642,320,33
1993,3,28,1993.23836,28781564,574,269,29
1993,3,29,1993.2411,28782476,670,336,34
1993,3,30,1993.24384,28783388,589,306,29
1993,3,31,1993.24658,28784300,599,290,30
1993,4,1,1993.24932,28785211,641,307,37
1993,4,2,1993.25205,28786123,591,301,29
1993,4,3,1993.25479,28787035,549,280,33
1993,4,4,1993.25753,28787947,613,301,22
1993,4,5,1993.26027,28788859,588,295,35
1993,4,6,1993.26301,28789771,629,312,32
1993,4,7,1993.26575,28790683,601,297,31
1993,4,8,1993.26849,28791595,612,294,34
1993,4,9,1993.27123,28792506,614,323,35
1993,4,10,1993.27397,28793418,572,284,26
1993,4,11,1993.27671,28794330,590,299,24
1993,4,12,1993.27945,28795242,558,290,32
1993,4,13,1993.28219,28796154,577,285,27
1993,4,14,1993.28493,28797066,589,311,26
1993,4,15,1993.28767,28797978,615,303,25
1993,4,16,1993.29041,28798890,582,273,15
1993,4,17,1993.29315,28799802,600,292,28
1993,4,18,1993.29589,28800713,545,253,22
1993,4,19,1993.29863,28801625,554,273,22
1993,4,20,1993.30137,28802537,580,279,23
1993,4,21,1993.30411,28803449,552,274,16
1993,4,22,1993.30685,28804361,566,285,22
1993,4,23,1993.30959,28805273,543,245,17
1993,4,24,1993.31233,28806185,555,283,25
1993,4,25,1993.31507,28807097,572,273,14
1993,4,26,1993.31781,28808009,559,305,17
1993,4,27,1993.32055,28808920,583,281,17
1993,4,28,1993.32329,28809832,592,292,18
1993,4,29,1993.32603,28810744,560,294,23
1993,4,30,1993.32877,28811656,591,288,21
1993,5,1,1993.33151,28812568,588,272,26
1993,5,2,1993.33425,28813480,545,262,13
1993,5,3,1993.33699,28814392,603,278,16
1993,5,4,1993.33973,28815304,511,251,19
1993,5,5,1993.34247,28816216,574,257,17
1993,5,6,1993.34521,28817127,600,271,26
1993,5,7,1993.34795,28818039,561,263,19
1993,5,8,1993.35068,28818951,547,267,15
1993,5,9,1993.35342,28819863,510,266,19
1993,5,10,1993.35616,28820775,604,293,18
1993,5,11,1993.3589,28821687,570,267,21
1993,5,12,1993.36164,28822599,537,271,22
1993,5,13,1993.36438,28823511,524,230,20
1993,5,14,1993.36712,28824423,554,261,19
1993,5,15,1993.36986,28825334,581,260,8
1993,5,16,1993.3726,28826246,562,298,21
1993,5,17,1993.37534,28827158,547,294,31
1993,5,18,1993.37808,28828070,571,290,17
1993,5,19,1993.38082,28828982,551,268,16
1993,5,20,1993.38356,28829894,519,247,16
1993,5,21,1993.3863,28830806,553,263,14
1993,5,22,1993.38904,28831718,541,255,14
1993,5,23,1993.39178,28832630,542,267,16
1993,5,24,1993.39452,28833541,501,221,12
1993,5,25,1993.39726,28834453,518,242,11
1993,5,26,1993.4,28835365,551,254,25
1993,5,27,1993.40274,28836277,495,221,18
1993,5,28,1993.40548,28837189,499,233,14
1993,5,29,1993.40822,28838101,530,244,11
1993,5,30,1993.41096,28839013,551,262,12
1993,5,31,1993.4137,28839925,515,229,11
1993,6,1,1993.41644,28840837,527,242,12
1993,6,2,1993.41918,28841748,534,226,15
1993,6,3,1993.42192,28842660,553,255,18
1993,6,4,1993.42466,28843572,529,245,12
1993,6,5,1993.4274,28844484,501,230,8
1993,6,6,1993.43014,28845396,502,223,9
1993,6,7,1993.43288,28846308,533,251,21
1993,6,8,1993.43562,28847220,548,257,15
1993,6,9,1993.43836,28848132,531,240,14
1993,6,10,1993.4411,28849044,551,271,19
1993,6,11,1993.44384,28849955,550,245,14
1993,6,12,1993.44658,28850867,543,253,11
1993,6,13,1993.44932,28851779,546,251,16
1993,6,14,1993.45205,28852691,530,239,15
1993,6,15,1993.45479,28853603,517,231,12
1993,6,16,1993.45753,28854515,505,229,16
1993,6,17,1993.46027,28855427,528,224,10
1993,6,18,1993.46301,28856339,566,267,17
1993,6,19,1993.46575,28857251,514,227,14
1993,6,20,1993.46849,28858162,523,247,18
1993,6,21,1993.47123,28859074,522,235,14
1993,6,22,1993.47397,28859986,509,227,14
1993,6,23,1993.47671,28860898,474,220,12
1993,6,24,1993.47945,28861810,506,236,14
1993,6,25,1993.48219,28862722,554,242,16
1993,6,26,1993.48493,28863634,535,240,12
1993,6,27,1993.48767,28864546,514,238,7
1993,6,28,1993.49041,28865458,515,238,13
1993,6,29,1993.49315,28866369,522,236,15
1993,6,30,1993.49589,28867281,510,226,17
1993,7,1,1993.49863,28868193,559,254,14
1993,7,2,1993.50137,28869105,527,236,7
1993,7,3,1993.50411,28870017,503,218,11
1993,7,4,1993.50685,28870929,544,259,17
1993,7,5,1993.50959,28871841,557,249,13
1993,7,6,1993.51233,28872753,544,242,15
1993,7,7,1993.51507,28873664,534,250,12
1993,7,8,1993.51781,28874576,577,266,20
1993,7,9,1993.52055,28875488,506,244,8
1993,7,10,1993.52329,28876400,550,259,13
1993,7,11,1993.52603,28877312,514,215,10
1993,7,12,1993.52877,28878224,541,225,26
1993,7,13,1993.53151,28879136,526,254,10
1993,7,14,1993.53425,28880048,517,247,12
1993,7,15,1993.53699,28880960,496,204,8
1993,7,16,1993.53973,28881871,535,224,20
1993,7,17,1993.54247,28882783,461,200,14
1993,7,18,1993.54521,28883695,533,238,11
1993,7,19,1993.54795,28884607,495,209,13
1993,7,20,1993.55068,28885519,518,231,9
1993,7,21,1993.55342,28886431,460,213,14
1993,7,22,1993.55616,28887343,517,243,10
1993,7,23,1993.5589,28888255,481,227,15
1993,7,24,1993.56164,28889167,505,206,13
1993,7,25,1993.56438,28890078,543,232,21
1993,7,26,1993.56712,28890990,524,232,17
1993,7,27,1993.56986,28891902,460,226,10
1993,7,28,1993.5726,28892814,540,244,15
1993,7,29,1993.57534,28893726,523,233,14
1993,7,30,1993.57808,28894638,504,231,12
1993,7,31,1993.58082,28895550,531,220,14
1993,8,1,1993.58356,28896462,535,237,14
1993,8,2,1993.5863,28897374,517,203,21
1993,8,3,1993.58904,28898285,492,233,13
1993,8,4,1993.59178,28899197,530,252,16
1993,8,5,1993.59452,28900109,528,242,24
1993,8,6,1993.59726,28901021,508,227,14
1993,8,7,1993.6,28901933,511,224,19
1993,8,8,1993.60274,28902845,511,233,20
1993,8,9,1993.60548,28903757,516,226,11
1993,8,10,1993.60822,28904669,531,227,10
1993,8,11,1993.61096,28905581,542,252,12
1993,8,12,1993.6137,28906492,513,234,23
1993,8,13,1993.61644,28907404,525,221,8
1993,8,14,1993.61918,28908316,533,219,14
1993,8,15,1993.62192,28909228,560,240,14
1993,8,16,1993.62466,28910140,521,224,11
1993,8,17,1993.6274,28911052,508,233,11
1993,8,18,1993.63014,28911964,523,215,15
1993,8,19,1993.63288,28912876,540,250,22
1993,8,20,1993.63562,28913788,536,240,13
1993,8,21,1993.63836,28914699,496,220,16
1993,8,22,1993.6411,28915611,515,220,16
1993,8,23,1993.64384,28916523,488,220,13
1993,8,24,1993.64658,28917435,556,247,16
1993,8,25,1993.64932,28918347,499,209,14
1993,8,26,1993.65205,28919259,541,231,19
1993,8,27,1993.65479,28920171,545,231,8
1993,8,28,1993.65753,28921083,541,241,14
1993,8,29,1993.66027,28921995,543,257,19
1993,8,30,1993.66301,28922906,540,231,9
1993,8,31,1993.66575,28923818,490,222,13
1993,9,1,1993.66849,28924730,515,217,12
1993,9,2,1993.67123,28925642,529,250,17
1993,9,3,1993.67397,28926554,551,251,10
1993,9,4,1993.67671,28927466,533,230,17
1993,9,5,1993.67945,28928378,533,220,7
1993,9,6,1993.68219,28929290,473,227,15
1993,9,7,1993.68493,28930202,497,214,9
1993,9,8,1993.68767,28931113,531,233,10
1993,9,9,1993.69041,28932025,537,254,12
1993,9,10,1993.69315,28932937,526,241,16
1993,9,11,1993.69589,28933849,494,217,14
1993,9,12,1993.69863,28934761,494,241,14
1993,9,13,1993.70137,28935673,529,243,13
1993,9,14,1993.70411,28936585,553,282,25
1993,9,15,1993.70685,28937497,486,210,19
1993,9,16,1993.70959,28938409,469,218,6
1993,9,17,1993.71233,28939320,527,239,13
1993,9,18,1993.71507,28940232,543,221,12
1993,9,19,1993.71781,28941144,544,239,14
1993,9,20,1993.72055,28942056,510,256,13
1993,9,21,1993.72329,28942968,520,233,11
1993,9,22,1993.72603,28943880,563,253,12
1993,9,23,1993.72877,28944792,517,243,12
1993,9,24,1993.73151,28945704,552,237,13
1993,9,25,1993.73425,28946616,559,247,19
1993,9,26,1993.73699,28947527,603,267,12
1993,9,27,1993.73973,28948439,513,240,10
1993,9,28,1993.74247,28949351,521,264,9
1993,9,29,1993.74521,28950263,527,258,13
1993,9,30,1993.74795,28951175,527,262,16
1993,10,1,1993.75068,28952087,551,240,12
1993,10,2,1993.75342,28952999,567,253,10
1993,10,3,1993.75616,28953911,580,260,14
1993,10,4,1993.7589,28954822,516,261,13
1993,10,5,1993.76164,28955734,577,264,16
1993,10,6,1993.76438,28956646,520,235,17
1993,10,7,1993.76712,28957558,612,267,9
1993,10,8,1993.76986,28958470,582,256,16
1993,10,9,1993.7726,28959382,595,257,16
1993,10,10,1993.77534,28960294,542,247,18
1993,10,11,1993.77808,28961206,574,257,15
1993,10,12,1993.78082,28962118,501,238,11
1993,10,13,1993.78356,28963029,582,271,16
1993,10,14,1993.7863,28963941,526,253,16
1993,10,15,1993.78904,28964853,528,245,25
1993,10,16,1993.79178,28965765,570,282,22
1993,10,17,1993.79452,28966677,550,257,15
1993,10,18,1993.79726,28967589,563,269,15
1993,10,19,1993.8,28968501,537,243,13
1993,10,20,1993.80274,28969413,514,227,14
1993,10,21,1993.80548,28970325,554,268,28
1993,10,22,1993.80822,28971236,565,258,16
1993,10,23,1993.81096,28972148,563,265,12
1993,10,24,1993.8137,28973060,577,254,20
1993,10,25,1993.81644,28973972,534,258,15
1993,10,26,1993.81918,28974884,574,256,18
1993,10,27,1993.82192,28975796,548,270,26
1993,10,28,1993.82466,28976708,539,240,15
1993,10,29,1993.8274,28977620,549,230,23
1993,10,30,1993.83014,28978532,560,258,17
1993,10,31,1993.83288,28979443,546,245,17
1993,11,1,1993.83562,28980355,589,256,15
1993,11,2,1993.83836,28981267,547,255,15
1993,11,3,1993.8411,28982179,563,258,19
1993,11,4,1993.84384,28983091,557,272,7
1993,11,5,1993.84658,28984003,579,243,20
1993,11,6,1993.84932,28984915,585,272,20
1993,11,7,1993.85205,28985827,555,255,16
1993,11,8,1993.85479,28986739,538,261,14
1993,11,9,1993.85753,28987650,533,265,17
1993,11,10,1993.86027,28988562,550,253,19
1993,11,11,1993.86301,28989474,569,265,16
1993,11,12,1993.86575,28990386,586,264,21
1993,11,13,1993.86849,28991298,534,242,13
1993,11,14,1993.87123,28992210,576,262,28
1993,11,15,1993.87397,28993122,551,255,20
1993,11,16,1993.87671,28994034,553,239,19
1993,11,17,1993.87945,28994946,554,263,17
1993,11,18,1993.88219,28995857,531,256,16
1993,11,19,1993.88493,28996769,564,260,19
1993,11,20,1993.88767,28997681,619,285,22
1993,11,21,1993.89041,28998593,523,237,11
1993,11,22,1993.89315,28999505,522,243,16
1993,11,23,1993.89589,29000417,521,269,16
1993,11,24,1993.89863,29001329,558,261,7
1993,11,25,1993.90137,29002241,554,270,17
1993,11,26,1993.90411,29003153,581,246,16
1993,11,27,1993.90685,29004064,562,270,24
1993,11,28,1993.90959,29004976,561,274,26
1993,11,29,1993.91233,29005888,566,271,20
1993,11,30,1993.91507,29006800,528,251,25
1993,12,1,1993.91781,29007712,564,279,20
1993,12,2,1993.92055,29008624,609,290,17
1993,12,3,1993.92329,29009536,617,262,19
1993,12,4,1993.92603,29010448,577,249,17
1993,12,5,1993.92877,29011360,552,268,19
1993,12,6,1993.93151,29012271,503,243,12
1993,12,7,1993.93425,29013183,590,274,21
1993,12,8,1993.93699,29014095,575,292,22
1993,12,9,1993.93973,29015007,541,249,20
1993,12,10,1993.94247,29015919,607,295,23
1993,12,11,1993.94521,29016831,596,262,21
1993,12,12,1993.94795,29017743,530,270,25
1993,12,13,1993.95068,29018655,560,272,18
1993,12,14,1993.95342,29019567,581,267,19
1993,12,15,1993.95616,29020478,585,274,24
1993,12,16,1993.9589,29021390,528,220,17
1993,12,17,1993.96164,29022302,587,263,19
1993,12,18,1993.96438,29023214,556,256,17
1993,12,19,1993.96712,29024126,561,255,14
1993,12,20,1993.96986,29025038,593,266,24
1993,12,21,1993.9726,29025950,605,293,23
1993,12,22,1993.97534,29026862,597,291,24
1993,12,23,1993.97808,29027774,626,284,25
1993,12,24,1993.98082,29028685,619,282,24
1993,12,25,1993.98356,29029597,596,303,19
1993,12,26,1993.9863,29030509,627,300,22
1993,12,27,1993.98904,29031421,646,336,26
1993,12,28,1993.99178,29032333,654,323,35
1993,12,29,1993.99452,29033245,660,336,35
1993,12,30,1993.99726,29034157,707,360,33
1993,12,31,1994,29035069,699,366,34
1994,1,1,1994.00274,29035981,675,348,43
1994,1,2,1994.00548,29036851,660,334,31
1994,1,3,1994.00822,29037722,683,367,25
1994,1,4,1994.01096,29038593,728,381,44
1994,1,5,1994.0137,29039464,718,396,39
1994,1,6,1994.01644,29040335,740,361,31
1994,1,7,1994.01918,29041206,717,379,53
1994,1,8,1994.02192,29042077,722,381,48
1994,1,9,1994.02466,29042948,749,397,46
1994,1,10,1994.0274,29043818,671,359,37
1994,1,11,1994.03014,29044689,678,366,42
1994,1,12,1994.03288,29045560,743,365,45
1994,1,13,1994.03562,29046431,716,393,52
1994,1,14,1994.03836,29047302,681,321,31
1994,1,15,1994.0411,29048173,681,342,39
1994,1,16,1994.04384,29049044,601,330,37
1994,1,17,1994.04658,29049915,688,353,38
1994,1,18,1994.04932,29050786,651,332,36
1994,1,19,1994.05205,29051656,639,309,30
1994,1,20,1994.05479,29052527,660,328,34
1994,1,21,1994.05753,29053398,687,348,36
1994,1,22,1994.06027,29054269,639,316,32
1994,1,23,1994.06301,29055140,651,326,36
1994,1,24,1994.06575,29056011,682,366,44
1994,1,25,1994.06849,29056882,596,293,33
1994,1,26,1994.07123,29057753,642,338,48
1994,1,27,1994.07397,29058624,656,332,36
1994,1,28,1994.07671,29059494,673,348,36
1994,1,29,1994.07945,29060365,712,380,39
1994,1,30,1994.08219,29061236,604,325,28
1994,1,31,1994.08493,29062107,611,331,34
1994,2,1,1994.08767,29062978,601,277,23
1994,2,2,1994.09041,29063849,650,323,21
1994,2,3,1994.09315,29064720,685,347,37
1994,2,4,1994.09589,29065591,605,305,23
1994,2,5,1994.09863,29066461,636,318,33
1994,2,6,1994.10137,29067332,592,310,35
1994,2,7,1994.10411,29068203,640,337,31
1994,2,8,1994.10685,29069074,607,309,21
1994,2,9,1994.10959,29069945,603,304,31
1994,2,10,1994.11233,29070816,580,269,25
1994,2,11,1994.11507,29071687,619,287,25
1994,2,12,1994.11781,29072558,639,318,38
1994,2,13,1994.12055,29073429,629,319,33
1994,2,14,1994.12329,29074299,600,310,25
1994,2,15,1994.12603,29075170,614,334,35
1994,2,16,1994.12877,29076041,614,325,28
1994,2,17,1994.13151,29076912,589,293,25
1994,2,18,1994.13425,29077783,612,306,28
1994,2,19,1994.13699,29078654,628,303,34
1994,2,20,1994.13973,29079525,614,305,28
1994,2,21,1994.14247,29080396,562,290,27
1994,2,22,1994.14521,29081267,596,289,17
1994,2,23,1994.14795,29082137,565,285,26
1994,2,24,1994.15068,29083008,618,324,26
1994,2,25,1994.15342,29083879,602,309,26
1994,2,26,1994.15616,29084750,583,309,25
1994,2,27,1994.1589,29085621,560,261,20
1994,2,28,1994.16164,29086492,592,278,28
1994,3,1,1994.16438,29087363,608,303,26
1994,3,2,1994.16712,29088234,584,283,20
1994,3,3,1994.16986,29089104,607,287,25
1994,3,4,1994.1726,29089975,588,287,28
1994,3,5,1994.17534,29090846,593,306,27
1994,3,6,1994.17808,29091717,605,307,25
1994,3,7,1994.18082,29092588,587,287,17
1994,3,8,1994.18356,29093459,602,291,25
1994,3,9,1994.1863,29094330,581,272,14
1994,3,10,1994.18904,29095201,625,300,21
1994,3,11,1994.19178,29096072,603,296,23
1994,3,12,1994.19452,29096942,537,269,19
1994,3,13,1994.19726,29097813,629,308,17
1994,3,14,1994.2,29098684,558,261,25
1994,3,15,1994.20274,29099555,577,278,24
1994,3,16,1994.20548,29100426,541,250,18
1994,3,17,1994.20822,29101297,604,291,32
1994,3,18,1994.21096,29102168,568,277,20
1994,3,19,1994.2137,29103039,582,283,16
1994,3,20,1994.21644,29103910,556,263,25
1994,3,21,1994.21918,29104780,582,265,22
1994,3,22,1994.22192,29105651,546,272,25
1994,3,23,1994.22466,29106522,546,269,12
1994,3,24,1994.2274,29107393,578,285,20
1994,3,25,1994.23014,29108264,570,266,11
1994,3,26,1994.23288,29109135,546,261,17
1994,3,27,1994.23562,29110006,544,273,27
1994,3,28,1994.23836,29110877,545,275,22
1994,3,29,1994.2411,29111747,547,262,25
1994,3,30,1994.24384,29112618,555,240,10
1994,3,31,1994.24658,29113489,566,289,27
1994,4,1,1994.24932,29114360,564,278,28
1994,4,2,1994.25205,29115231,539,255,14
1994,4,3,1994.25479,29116102,541,267,17
1994,4,4,1994.25753,29116973,510,247,15
1994,4,5,1994.26027,29117844,534,256,17
1994,4,6,1994.26301,29118715,554,249,17
1994,4,7,1994.26575,29119585,554,237,13
1994,4,8,1994.26849,29120456,572,293,29
1994,4,9,1994.27123,29121327,579,265,15
1994,4,10,1994.27397,29122198,544,260,24
1994,4,11,1994.27671,29123069,550,251,19
1994,4,12,1994.27945,29123940,591,263,19
1994,4,13,1994.28219,29124811,557,253,21
1994,4,14,1994.28493,29125682,575,279,21
1994,4,15,1994.28767,29126553,571,260,20
1994,4,16,1994.29041,29127423,539,253,18
1994,4,17,1994.29315,29128294,503,233,21
1994,4,18,1994.29589,29129165,586,269,22
1994,4,19,1994.29863,29130036,571,275,27
1994,4,20,1994.30137,29130907,528,262,23
1994,4,21,1994.30411,29131778,516,234,14
1994,4,22,1994.30685,29132649,543,263,27
1994,4,23,1994.30959,29133520,573,274,19
1994,4,24,1994.31233,29134390,618,282,14
1994,4,25,1994.31507,29135261,545,269,17
1994,4,26,1994.31781,29136132,554,250,18
1994,4,27,1994.32055,29137003,527,250,13
1994,4,28,1994.32329,29137874,513,239,12
1994,4,29,1994.32603,29138745,560,273,13
1994,4,30,1994.32877,29139616,578,281,19
1994,5,1,1994.33151,29140487,579,258,20
1994,5,2,1994.33425,29141358,505,239,13
1994,5,3,1994.33699,29142228,553,264,18
1994,5,4,1994.33973,29143099,513,242,9
1994,5,5,1994.34247,29143970,568,256,17
1994,5,6,1994.34521,29144841,575,249,10
1994,5,7,1994.34795,29145712,575,269,24
1994,5,8,1994.35068,29146583,541,232,12
1994,5,9,1994.35342,29147454,541,253,22
1994,5,10,1994.35616,29148325,528,250,22
1994,5,11,1994.3589,29149196,514,239,16
1994,5,12,1994.36164,29150066,581,295,25
1994,5,13,1994.36438,29150937,537,217,15
1994,5,14,1994.36712,29151808,546,223,15
1994,5,15,1994.36986,29152679,548,267,12
1994,5,16,1994.3726,29153550,556,243,23
1994,5,17,1994.37534,29154421,577,285,16
